Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,GapToPrev,Is_Following,CleanMax,Slipstream_Delta,Dirty_Air_Tax
0 days 01:17:03.188000,LEC,16,0 days 00:01:21.978000,14.0,1.0,,,0 days 00:00:29.708000,0 days 00:00:29.196000,0 days 00:00:23.074000,0 days 01:16:10.930000,0 days 01:16:40.126000,0 days 01:17:03.200000,,246.0,246.0,,False,MEDIUM,14.0,True,Ferrari,0 days 01:15:41.210000,,1,1.0,False,,False,True,,0,352.0,0.0,1.5379999999999967
0 days 01:18:25.268000,LEC,16,0 days 00:01:22.080000,15.0,1.0,,,0 days 00:00:29.730000,0 days 00:00:29.259000,0 days 00:00:23.091000,0 days 01:17:32.930000,0 days 01:18:02.189000,0 days 01:18:25.280000,,244.0,246.0,,False,MEDIUM,15.0,True,Ferrari,0 days 01:17:03.188000,,1,1.0,False,,False,True,,0,352.0,0.0,1.6400000000000006
0 days 01:19:47.743000,LEC,16,0 days 00:01:22.475000,16.0,1.0,,,0 days 00:00:30.072000,0 days 00:00:29.210000,0 days 00:00:23.193000,0 days 01:18:55.352000,0 days 01:19:24.562000,0 days 01:19:47.755000,,244.0,247.0,280.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:18:25.268000,,1,1.0,False,,False,True,,0,352.0,0.0,2.0349999999999966
0 days 01:21:09.963000,LEC,16,0 days 00:01:22.220000,17.0,1.0,,,0 days 00:00:29.834000,0 days 00:00:29.174000,0 days 00:00:23.212000,0 days 01:20:17.589000,0 days 01:20:46.763000,0 days 01:21:09.975000,270.0,243.0,245.0,281.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:19:47.743000,,1,1.0,False,,False,True,,0,352.0,0.0,1.7800000000000011
0 days 01:22:32.279000,LEC,16,0 days 00:01:22.316000,18.0,1.0,,,0 days 00:00:29.737000,0 days 00:00:29.312000,0 days 00:00:23.267000,0 days 01:21:39.712000,0 days 01:22:09.024000,0 days 01:22:32.291000,,243.0,245.0,,False,MEDIUM,18.0,True,Ferrari,0 days 01:21:09.963000,,1,1.0,False,,False,True,,0,352.0,0.0,1.8760000000000048
0 days 01:23:56.831000,LEC,16,0 days 00:01:24.552000,19.0,1.0,,0 days 01:23:55.108000,0 days 00:00:29.580000,0 days 00:00:29.137000,0 days 00:00:25.835000,0 days 01:23:01.871000,0 days 01:23:31.008000,0 days 01:23:56.843000,278.0,243.0,,285.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:22:32.279000,,1,1.0,False,,False,False,,0,352.0,0.0,4.112000000000009
0 days 01:25:35.914000,LEC,16,0 days 00:01:39.083000,20.0,2.0,0 days 01:24:16.388000,,0 days 00:00:47.529000,0 days 00:00:28.780000,0 days 00:00:22.774000,0 days 01:24:44.372000,0 days 01:25:13.152000,0 days 01:25:35.926000,276.0,247.0,254.0,,False,HARD,1.0,True,Ferrari,0 days 01:23:56.831000,,1,3.0,False,,False,False,0.592,1,352.0,,18.643
0 days 01:26:57.449000,LEC,16,0 days 00:01:21.535000,21.0,2.0,,,0 days 00:00:29.240000,0 days 00:00:29.229000,0 days 00:00:23.066000,0 days 01:26:05.166000,0 days 01:26:34.395000,0 days 01:26:57.461000,274.0,244.0,246.0,305.0,True,HARD,2.0,True,Ferrari,0 days 01:25:35.914000,,1,2.0,False,,False,True,12.689,0,352.0,0.0,1.0949999999999989
0 days 01:28:18.404000,LEC,16,0 days 00:01:20.955000,22.0,2.0,,,0 days 00:00:29.297000,0 days 00:00:28.705000,0 days 00:00:22.953000,0 days 01:27:26.758000,0 days 01:27:55.463000,0 days 01:28:18.416000,275.0,246.0,246.0,286.0,True,HARD,3.0,True,Ferrari,0 days 01:26:57.449000,,1,2.0,False,,False,True,11.545,0,352.0,0.0,0.5150000000000006
0 days 01:29:39.315000,LEC,16,0 days 00:01:20.911000,23.0,2.0,,,0 days 00:00:29.208000,0 days 00:00:28.741000,0 days 00:00:22.962000,0 days 01:28:47.624000,0 days 01:29:16.365000,0 days 01:29:39.327000,277.0,247.0,246.0,288.0,True,HARD,4.0,True,Ferrari,0 days 01:28:18.404000,,1,2.0,False,,False,True,10.381,0,352.0,0.0,0.47100000000000364
0 days 01:31:00.595000,LEC,16,0 days 00:01:21.280000,24.0,2.0,,,0 days 00:00:29.311000,0 days 00:00:28.938000,0 days 00:00:23.031000,0 days 01:30:08.638000,0 days 01:30:37.576000,0 days 01:31:00.607000,,246.0,246.0,,False,HARD,5.0,True,Ferrari,0 days 01:29:39.315000,,1,2.0,False,,False,True,9.544,0,352.0,0.0,0.8400000000000034
0 days 01:32:21.806000,LEC,16,0 days 00:01:21.211000,25.0,2.0,,,0 days 00:00:29.281000,0 days 00:00:28.924000,0 days 00:00:23.006000,0 days 01:31:29.888000,0 days 01:31:58.812000,0 days 01:32:21.818000,276.0,245.0,247.0,287.0,False,HARD,6.0,True,Ferrari,0 days 01:31:00.595000,,1,2.0,False,,False,True,8.831,0,352.0,0.0,0.7710000000000008
0 days 01:33:42.935000,LEC,16,0 days 00:01:21.129000,26.0,2.0,,,0 days 00:00:29.420000,0 days 00:00:28.818000,0 days 00:00:22.891000,0 days 01:32:51.238000,0 days 01:33:20.056000,0 days 01:33:42.947000,,248.0,247.0,,False,HARD,7.0,True,Ferrari,0 days 01:32:21.806000,,1,2.0,False,,False,True,7.815,0,352.0,0.0,0.6890000000000072
0 days 01:35:03.839000,LEC,16,0 days 00:01:20.904000,27.0,2.0,,,0 days 00:00:29.321000,0 days 00:00:28.767000,0 days 00:00:22.816000,0 days 01:34:12.268000,0 days 01:34:41.035000,0 days 01:35:03.851000,275.0,247.0,247.0,288.0,True,HARD,8.0,True,Ferrari,0 days 01:33:42.935000,,1,2.0,False,,False,True,6.594,0,352.0,0.0,0.46399999999999864
0 days 01:36:24.959000,LEC,16,0 days 00:01:21.120000,28.0,2.0,,,0 days 00:00:29.332000,0 days 00:00:28.871000,0 days 00:00:22.917000,0 days 01:35:33.183000,0 days 01:36:02.054000,0 days 01:36:24.971000,272.0,247.0,249.0,,False,HARD,9.0,True,Ferrari,0 days 01:35:03.839000,,1,2.0,False,,False,True,5.561,0,352.0,0.0,0.6800000000000068
0 days 01:37:46.539000,LEC,16,0 days 00:01:21.580000,29.0,2.0,,,0 days 00:00:29.508000,0 days 00:00:29.162000,0 days 00:00:22.910000,0 days 01:36:54.479000,0 days 01:37:23.641000,0 days 01:37:46.551000,,247.0,249.0,283.0,False,HARD,10.0,True,Ferrari,0 days 01:36:24.959000,,1,2.0,False,,False,True,4.608,0,352.0,0.0,1.1400000000000006
0 days 01:39:08.022000,LEC,16,0 days 00:01:21.483000,30.0,2.0,,,0 days 00:00:29.510000,0 days 00:00:28.874000,0 days 00:00:23.099000,0 days 01:38:16.061000,0 days 01:38:44.935000,0 days 01:39:08.034000,,248.0,248.0,,False,HARD,11.0,True,Ferrari,0 days 01:37:46.539000,,1,2.0,False,,False,True,3.458,0,352.0,0.0,1.0430000000000064
0 days 01:40:29.560000,LEC,16,0 days 00:01:21.538000,31.0,2.0,,,0 days 00:00:29.491000,0 days 00:00:28.928000,0 days 00:00:23.119000,0 days 01:39:37.525000,0 days 01:40:06.453000,0 days 01:40:29.572000,273.0,247.0,247.0,,False,HARD,12.0,True,Ferrari,0 days 01:39:08.022000,,1,1.0,False,,False,True,,0,352.0,0.0,1.097999999999999
0 days 01:41:51.121000,LEC,16,0 days 00:01:21.561000,32.0,2.0,,,0 days 00:00:29.583000,0 days 00:00:28.962000,0 days 00:00:23.016000,0 days 01:40:59.155000,0 days 01:41:28.117000,0 days 01:41:51.133000,271.0,247.0,247.0,281.0,False,HARD,13.0,True,Ferrari,0 days 01:40:29.560000,,1,1.0,False,,False,True,,0,352.0,0.0,1.1210000000000093
0 days 01:43:12.569000,LEC,16,0 days 00:01:21.448000,33.0,2.0,,,0 days 00:00:29.600000,0 days 00:00:28.775000,0 days 00:00:23.073000,0 days 01:42:20.733000,0 days 01:42:49.508000,0 days 01:43:12.581000,,248.0,248.0,282.0,False,HARD,14.0,True,Ferrari,0 days 01:41:51.121000,,1,1.0,False,,False,True,,0,352.0,0.0,1.0079999999999956
0 days 01:44:33.681000,LEC,16,0 days 00:01:21.112000,34.0,2.0,,,0 days 00:00:29.484000,0 days 00:00:28.572000,0 days 00:00:23.056000,0 days 01:43:42.065000,0 days 01:44:10.637000,0 days 01:44:33.693000,272.0,248.0,248.0,284.0,False,HARD,15.0,True,Ferrari,0 days 01:43:12.569000,,1,1.0,False,,False,True,,0,352.0,0.0,0.671999999999997
0 days 01:45:55.174000,LEC,16,0 days 00:01:21.493000,35.0,2.0,,,0 days 00:00:29.429000,0 days 00:00:28.910000,0 days 00:00:23.154000,0 days 01:45:03.122000,0 days 01:45:32.032000,0 days 01:45:55.186000,,245.0,249.0,285.0,False,HARD,16.0,True,Ferrari,0 days 01:44:33.681000,,1,1.0,False,,False,True,,0,352.0,0.0,1.0529999999999973
0 days 01:47:16.476000,LEC,16,0 days 00:01:21.302000,36.0,2.0,,,0 days 00:00:29.434000,0 days 00:00:28.848000,0 days 00:00:23.020000,0 days 01:46:24.620000,0 days 01:46:53.468000,0 days 01:47:16.488000,273.0,248.0,246.0,284.0,False,HARD,17.0,True,Ferrari,0 days 01:45:55.174000,,1,1.0,False,,False,True,,0,352.0,0.0,0.862000000000009
0 days 01:48:37.744000,LEC,16,0 days 00:01:21.268000,37.0,2.0,,,0 days 00:00:29.426000,0 days 00:00:28.830000,0 days 00:00:23.012000,0 days 01:47:45.914000,0 days 01:48:14.744000,0 days 01:48:37.756000,,249.0,249.0,283.0,False,HARD,18.0,True,Ferrari,0 days 01:47:16.476000,,1,1.0,False,,False,True,,0,352.0,0.0,0.828000000000003
0 days 01:49:59.428000,LEC,16,0 days 00:01:21.684000,38.0,2.0,,,0 days 00:00:29.529000,0 days 00:00:29.014000,0 days 00:00:23.141000,0 days 01:49:07.285000,0 days 01:49:36.299000,0 days 01:49:59.440000,272.0,249.0,248.0,284.0,False,HARD,19.0,True,Ferrari,0 days 01:48:37.744000,,1,1.0,False,,False,True,,0,352.0,0.0,1.2439999999999998
0 days 01:51:21.057000,LEC,16,0 days 00:01:21.629000,39.0,2.0,,,0 days 00:00:29.484000,0 days 00:00:28.972000,0 days 00:00:23.173000,0 days 01:50:28.924000,0 days 01:50:57.896000,0 days 01:51:21.069000,,247.0,249.0,,False,HARD,20.0,True,Ferrari,0 days 01:49:59.428000,,1,1.0,False,,False,True,,0,352.0,0.0,1.1890000000000072
0 days 01:52:45.075000,LEC,16,0 days 00:01:24.018000,40.0,2.0,,0 days 01:52:43.334000,0 days 00:00:29.462000,0 days 00:00:28.983000,0 days 00:00:25.573000,0 days 01:51:50.531000,0 days 01:52:19.514000,0 days 01:52:45.087000,,248.0,,286.0,False,HARD,21.0,True,Ferrari,0 days 01:51:21.057000,,1,2.0,False,,False,False,0.781,1,352.0,-66.0,3.578000000000003
0 days 01:54:23.060000,LEC,16,0 days 00:01:37.985000,41.0,3.0,0 days 01:53:04.482000,,0 days 00:00:46.959000,0 days 00:00:28.318000,0 days 00:00:22.708000,0 days 01:53:32.046000,0 days 01:54:00.364000,0 days 01:54:23.072000,271.0,249.0,250.0,,False,HARD,1.0,True,Ferrari,0 days 01:52:45.075000,,1,4.0,False,,False,False,6.858,0,352.0,0.0,17.545
0 days 01:55:43.748000,LEC,16,0 days 00:01:20.688000,42.0,3.0,,,0 days 00:00:29.131000,0 days 00:00:28.603000,0 days 00:00:22.954000,0 days 01:54:52.203000,0 days 01:55:20.806000,0 days 01:55:43.760000,,248.0,250.0,285.0,True,HARD,2.0,True,Ferrari,0 days 01:54:23.060000,,1,4.0,False,,False,True,7.075,0,352.0,0.0,0.24800000000000466
0 days 01:57:04.296000,LEC,16,0 days 00:01:20.548000,43.0,3.0,,,0 days 00:00:29.141000,0 days 00:00:28.526000,0 days 00:00:22.881000,0 days 01:56:12.901000,0 days 01:56:41.427000,0 days 01:57:04.308000,273.0,251.0,252.0,286.0,True,HARD,3.0,True,Ferrari,0 days 01:55:43.748000,,1,4.0,False,,False,True,3.975,0,352.0,0.0,0.10800000000000409
0 days 01:58:24.936000,LEC,16,0 days 00:01:20.640000,44.0,3.0,,,0 days 00:00:29.266000,0 days 00:00:28.613000,0 days 00:00:22.761000,0 days 01:57:33.574000,0 days 01:58:02.187000,0 days 01:58:24.948000,274.0,249.0,251.0,288.0,False,HARD,4.0,True,Ferrari,0 days 01:57:04.296000,,1,3.0,False,,False,True,6.67,0,352.0,0.0,0.20000000000000284
0 days 01:59:46.033000,LEC,16,0 days 00:01:21.097000,45.0,3.0,,,0 days 00:00:29.293000,0 days 00:00:28.711000,0 days 00:00:23.093000,0 days 01:58:54.241000,0 days 01:59:22.952000,0 days 01:59:46.045000,,250.0,248.0,,False,HARD,5.0,True,Ferrari,0 days 01:58:24.936000,,1,3.0,False,,False,True,7.064,0,352.0,0.0,0.6569999999999965
0 days 02:01:06.593000,LEC,16,0 days 00:01:20.560000,46.0,3.0,,,0 days 00:00:29.214000,0 days 00:00:28.464000,0 days 00:00:22.882000,0 days 02:00:15.259000,0 days 02:00:43.723000,0 days 02:01:06.605000,,250.0,251.0,287.0,False,HARD,6.0,True,Ferrari,0 days 01:59:46.033000,,1,2.0,False,,False,True,7.247,0,352.0,0.0,0.12000000000000455
0 days 02:02:27.033000,LEC,16,0 days 00:01:20.440000,47.0,3.0,,,0 days 00:00:29.099000,0 days 00:00:28.535000,0 days 00:00:22.806000,0 days 02:01:35.704000,0 days 02:02:04.239000,0 days 02:02:27.045000,,252.0,250.0,286.0,True,HARD,7.0,True,Ferrari,0 days 02:01:06.593000,,1,2.0,False,,False,True,7.329,0,352.0,0.0,0.0
0 days 02:03:47.857000,LEC,16,0 days 00:01:20.824000,48.0,3.0,,,0 days 00:00:29.231000,0 days 00:00:28.560000,0 days 00:00:23.033000,0 days 02:02:56.276000,0 days 02:03:24.836000,0 days 02:03:47.869000,,250.0,249.0,287.0,False,HARD,8.0,True,Ferrari,0 days 02:02:27.033000,,1,2.0,False,,False,True,7.61,0,352.0,0.0,0.38400000000000034
0 days 02:05:08.802000,LEC,16,0 days 00:01:20.945000,49.0,3.0,,,0 days 00:00:29.357000,0 days 00:00:28.619000,0 days 00:00:22.969000,0 days 02:04:17.226000,0 days 02:04:45.845000,0 days 02:05:08.814000,,248.0,251.0,288.0,False,HARD,9.0,True,Ferrari,0 days 02:03:47.857000,,1,2.0,False,,False,True,8.083,0,352.0,0.0,0.5049999999999955
0 days 02:06:30.417000,LEC,16,0 days 00:01:21.615000,50.0,3.0,,,0 days 00:00:29.304000,0 days 00:00:29.318000,0 days 00:00:22.993000,0 days 02:05:38.118000,0 days 02:06:07.436000,0 days 02:06:30.429000,276.0,250.0,251.0,289.0,False,HARD,10.0,True,Ferrari,0 days 02:05:08.802000,,1,2.0,False,,False,True,9.171,0,352.0,0.0,1.1749999999999972
0 days 02:07:52.525000,LEC,16,0 days 00:01:22.108000,51.0,3.0,,,0 days 00:00:29.891000,0 days 00:00:29.053000,0 days 00:00:23.164000,0 days 02:07:00.320000,0 days 02:07:29.373000,0 days 02:07:52.537000,,249.0,250.0,296.0,False,HARD,11.0,True,Ferrari,0 days 02:06:30.417000,,1,3.0,False,,False,True,2.262,0,352.0,0.0,1.6680000000000064
0 days 02:09:13.756000,LEC,16,0 days 00:01:21.231000,52.0,3.0,,,0 days 00:00:29.531000,0 days 00:00:28.790000,0 days 00:00:22.910000,0 days 02:08:22.068000,0 days 02:08:50.858000,0 days 02:09:13.768000,275.0,252.0,252.0,287.0,False,HARD,12.0,True,Ferrari,0 days 02:07:52.525000,,1,3.0,False,,False,True,3.992,0,352.0,0.0,0.7909999999999968
0 days 02:10:34.616000,LEC,16,0 days 00:01:20.860000,53.0,3.0,,,0 days 00:00:29.242000,0 days 00:00:28.706000,0 days 00:00:22.912000,0 days 02:09:43.010000,0 days 02:10:11.716000,0 days 02:10:34.628000,276.0,251.0,250.0,288.0,False,HARD,13.0,True,Ferrari,0 days 02:09:13.756000,,1,3.0,False,,False,True,5.201,0,352.0,0.0,0.4200000000000017
0 days 02:11:55.410000,LEC,16,0 days 00:01:20.794000,54.0,3.0,,,0 days 00:00:29.327000,0 days 00:00:28.536000,0 days 00:00:22.931000,0 days 02:11:03.955000,0 days 02:11:32.491000,0 days 02:11:55.422000,,253.0,250.0,,False,HARD,14.0,True,Ferrari,0 days 02:10:34.616000,,1,3.0,False,,False,True,6.028,0,352.0,0.0,0.3539999999999992
0 days 02:13:16.577000,LEC,16,0 days 00:01:21.167000,55.0,3.0,,,0 days 00:00:29.404000,0 days 00:00:28.704000,0 days 00:00:23.059000,0 days 02:12:24.826000,0 days 02:12:53.530000,0 days 02:13:16.589000,275.0,252.0,251.0,,False,HARD,15.0,True,Ferrari,0 days 02:11:55.410000,,1,3.0,False,,False,True,7.751,0,352.0,0.0,0.7270000000000039
0 days 02:14:37.902000,LEC,16,0 days 00:01:21.325000,56.0,3.0,,,0 days 00:00:29.315000,0 days 00:00:28.821000,0 days 00:00:23.189000,0 days 02:13:45.904000,0 days 02:14:14.725000,0 days 02:14:37.914000,276.0,250.0,253.0,290.0,False,HARD,16.0,True,Ferrari,0 days 02:13:16.577000,,1,3.0,False,,False,True,9.664,0,352.0,0.0,0.8850000000000051
0 days 02:15:59.777000,LEC,16,0 days 00:01:21.875000,57.0,3.0,,,0 days 00:00:29.263000,0 days 00:00:29.143000,0 days 00:00:23.469000,0 days 02:15:07.177000,0 days 02:15:36.320000,0 days 02:15:59.789000,283.0,249.0,250.0,297.0,False,HARD,17.0,True,Ferrari,0 days 02:14:37.902000,,1,3.0,False,,False,True,12.101,0,352.0,0.0,1.4350000000000023
0 days 02:17:21.179000,LEC,16,0 days 00:01:21.402000,58.0,3.0,,,0 days 00:00:29.280000,0 days 00:00:28.924000,0 days 00:00:23.198000,0 days 02:16:29.069000,0 days 02:16:57.993000,0 days 02:17:21.191000,,248.0,252.0,294.0,False,HARD,18.0,True,Ferrari,0 days 02:15:59.777000,,1,3.0,False,,False,True,14.024,0,352.0,0.0,0.9620000000000033
0 days 02:18:42.509000,LEC,16,0 days 00:01:21.330000,59.0,3.0,,,0 days 00:00:29.396000,0 days 00:00:28.888000,0 days 00:00:23.046000,0 days 02:17:50.587000,0 days 02:18:19.475000,0 days 02:18:42.521000,,250.0,252.0,298.0,False,HARD,19.0,True,Ferrari,0 days 02:17:21.179000,,1,3.0,False,,False,True,15.601,0,352.0,0.0,0.8900000000000006
0 days 02:20:04.231000,LEC,16,0 days 00:01:21.722000,60.0,3.0,,,0 days 00:00:29.551000,0 days 00:00:28.986000,0 days 00:00:23.185000,0 days 02:19:12.072000,0 days 02:19:41.058000,0 days 02:20:04.243000,285.0,251.0,248.0,,False,HARD,20.0,True,Ferrari,0 days 02:18:42.509000,,1,3.0,False,,False,True,17.795,0,352.0,0.0,1.2819999999999965
0 days 02:21:25.949000,LEC,16,0 days 00:01:21.718000,61.0,3.0,,,0 days 00:00:29.451000,0 days 00:00:28.972000,0 days 00:00:23.295000,0 days 02:20:33.694000,0 days 02:21:02.666000,0 days 02:21:25.961000,283.0,251.0,253.0,295.0,False,HARD,21.0,True,Ferrari,0 days 02:20:04.231000,,1,3.0,False,,False,True,19.849,0,352.0,0.0,1.2780000000000058
0 days 02:22:49.060000,LEC,16,0 days 00:01:23.111000,62.0,3.0,,,0 days 00:00:30.486000,0 days 00:00:29.253000,0 days 00:00:23.372000,0 days 02:21:56.447000,0 days 02:22:25.700000,0 days 02:22:49.072000,286.0,251.0,251.0,297.0,False,HARD,22.0,True,Ferrari,0 days 02:21:25.949000,,1,4.0,False,,False,True,1.412,0,352.0,0.0,2.6710000000000065
0 days 02:24:10.746000,LEC,16,0 days 00:01:21.686000,63.0,3.0,,,0 days 00:00:29.425000,0 days 00:00:28.983000,0 days 00:00:23.278000,0 days 02:23:18.497000,0 days 02:23:47.480000,0 days 02:24:10.758000,283.0,250.0,249.0,296.0,False,HARD,23.0,True,Ferrari,0 days 02:22:49.060000,,1,4.0,False,,False,True,2.965,0,352.0,0.0,1.2460000000000093
0 days 02:25:32.859000,LEC,16,0 days 00:01:22.113000,64.0,3.0,,,0 days 00:00:29.504000,0 days 00:00:29.089000,0 days 00:00:23.520000,0 days 02:24:40.262000,0 days 02:25:09.351000,0 days 02:25:32.871000,282.0,249.0,247.0,291.0,False,HARD,24.0,True,Ferrari,0 days 02:24:10.746000,,1,4.0,False,,False,True,4.713,0,352.0,0.0,1.6730000000000018
0 days 02:26:54.775000,LEC,16,0 days 00:01:21.916000,65.0,3.0,,,0 days 00:00:29.395000,0 days 00:00:29.083000,0 days 00:00:23.438000,0 days 02:26:02.266000,0 days 02:26:31.349000,0 days 02:26:54.787000,,244.0,248.0,,False,HARD,25.0,True,Ferrari,0 days 02:25:32.859000,,1,4.0,False,,False,True,6.231,0,352.0,0.0,1.475999999999999
0 days 02:28:16.573000,LEC,16,0 days 00:01:21.798000,66.0,3.0,,,0 days 00:00:29.422000,0 days 00:00:29.008000,0 days 00:00:23.368000,0 days 02:27:24.209000,0 days 02:27:53.217000,0 days 02:28:16.585000,,247.0,247.0,290.0,False,HARD,26.0,True,Ferrari,0 days 02:26:54.775000,,1,4.0,False,,False,True,7.582,0,352.0,0.0,1.358000000000004
0 days 02:29:38.418000,LEC,16,0 days 00:01:21.845000,67.0,3.0,,,0 days 00:00:29.474000,0 days 00:00:29.052000,0 days 00:00:23.319000,0 days 02:28:46.059000,0 days 02:29:15.111000,0 days 02:29:38.430000,281.0,248.0,249.0,,False,HARD,27.0,True,Ferrari,0 days 02:28:16.573000,,1,4.0,False,,False,True,8.826,0,352.0,0.0,1.4050000000000011
0 days 02:31:01.075000,LEC,16,0 days 00:01:22.657000,68.0,3.0,,,0 days 00:00:29.770000,0 days 00:00:29.535000,0 days 00:00:23.352000,0 days 02:30:08.200000,0 days 02:30:37.735000,0 days 02:31:01.087000,286.0,247.0,251.0,,False,HARD,28.0,True,Ferrari,0 days 02:29:38.418000,,1,4.0,False,,False,True,11.231,0,352.0,0.0,2.2169999999999987
0 days 02:32:24.097000,LEC,16,0 days 00:01:23.022000,69.0,3.0,,,0 days 00:00:29.967000,0 days 00:00:29.644000,0 days 00:00:23.411000,0 days 02:31:31.054000,0 days 02:32:00.698000,0 days 02:32:24.109000,,248.0,251.0,293.0,False,HARD,29.0,True,Ferrari,0 days 02:31:01.075000,,1,4.0,False,,False,True,13.702,0,352.0,0.0,2.582000000000008
0 days 02:33:47.011000,LEC,16,0 days 00:01:22.914000,70.0,3.0,,,0 days 00:00:29.387000,0 days 00:00:29.439000,0 days 00:00:24.088000,0 days 02:32:53.496000,0 days 02:33:22.935000,0 days 02:33:47.023000,285.0,245.0,235.0,295.0,False,HARD,30.0,True,Ferrari,0 days 02:32:24.097000,,1,4.0,False,,False,True,15.644,0,352.0,0.0,2.4740000000000038
0 days 00:59:17.759000,ALO,14,0 days 00:01:29.539000,1.0,1.0,,,,0 days 00:00:31.021000,0 days 00:00:23.419000,,0 days 00:58:54.429000,0 days 00:59:17.840000,257.0,235.0,244.0,253.0,False,MEDIUM,2.0,False,Aston Martin,0 days 00:57:47.946000,,1,4.0,False,,False,False,1.037,1,328.0,-75.0,9.426000000000002
0 days 01:00:42.172000,ALO,14,0 days 00:01:24.413000,2.0,1.0,,,0 days 00:00:30.281000,0 days 00:00:30.604000,0 days 00:00:23.528000,0 days 00:59:48.064000,0 days 01:00:18.668000,0 days 01:00:42.196000,269.0,231.0,245.0,286.0,True,MEDIUM,3.0,False,Aston Martin,0 days 00:59:17.759000,,1,4.0,False,,False,True,1.628,0,328.0,0.0,4.299999999999997
0 days 01:02:06.892000,ALO,14,0 days 00:01:24.720000,3.0,1.0,,,0 days 00:00:30.738000,0 days 00:00:30.938000,0 days 00:00:23.044000,0 days 01:01:12.934000,0 days 01:01:43.872000,0 days 01:02:06.916000,261.0,233.0,244.0,,False,MEDIUM,4.0,False,Aston Martin,0 days 01:00:42.172000,,1,5.0,False,,False,True,1.365,0,328.0,0.0,4.606999999999999
